image_filename,timestamp,pm2.5,pm10,location
152838.JPG,2019-07-24 15:41:25,14.8,27.5,location8
152838.JPG,2019-07-24 15:41:25,12.3,18.7,location7
152838.JPG,2019-07-24 15:41:26,13.9,22.7,location5
152838.JPG,2019-07-24 15:41:26,14.7,26.8,location8
152838.JPG,2019-07-24 15:41:26,19.8,26.2,location1
152838.JPG,2019-07-24 15:41:26,19.9,26.4,location1
152838.JPG,2019-07-24 15:41:26,12.3,17.8,location7
152838.JPG,2019-07-24 15:41:27,12.3,16.4,location7
152838.JPG,2019-07-24 15:41:27,13.9,22.9,location5
152838.JPG,2019-07-24 15:41:27,14.8,27.2,location8
152838.JPG,2019-07-24 15:41:28,13.9,23.2,location5
152838.JPG,2019-07-24 15:41:28,19.5,25.8,location1
152838.JPG,2019-07-24 15:41:28,12.3,16.5,location7
152838.JPG,2019-07-24 15:41:28,15.0,27.5,location8
152838.JPG,2019-07-24 15:41:29,13.9,22.8,location5
152838.JPG,2019-07-24 15:41:29,19.6,25.7,location1
152838.JPG,2019-07-24 15:41:29,12.4,16.6,location7
152838.JPG,2019-07-24 15:41:29,15.0,27.8,location8
152838.JPG,2019-07-24 15:41:29,19.5,25.4,location1
152838.JPG,2019-07-24 15:41:30,15.1,27.7,location8
152838.JPG,2019-07-24 15:41:30,13.9,22.6,location5
152838.JPG,2019-07-24 15:41:30,12.5,16.5,location7
152838.JPG,2019-07-24 15:41:31,12.4,16.2,location7
152838.JPG,2019-07-24 15:41:31,19.6,25.6,location1
152838.JPG,2019-07-24 15:41:31,15.2,28.1,location8
152838.JPG,2019-07-24 15:41:31,13.9,23.0,location5
152838.JPG,2019-07-24 15:41:32,12.3,15.9,location7
152838.JPG,2019-07-24 15:41:32,19.5,25.3,location1
152838.JPG,2019-07-24 15:41:32,15.2,29.4,location8
152838.JPG,2019-07-24 15:41:32,13.8,23.4,location5
152838.JPG,2019-07-24 15:41:33,13.8,23.0,location5
152838.JPG,2019-07-24 15:41:33,12.4,16.9,location7
152838.JPG,2019-07-24 15:41:33,19.4,25.1,location1
152838.JPG,2019-07-24 15:41:33,15.2,29.8,location8
152838.JPG,2019-07-24 15:41:33,19.3,25.1,location1
152838.JPG,2019-07-24 15:41:34,12.5,17.0,location7
152838.JPG,2019-07-24 15:41:34,15.3,30.2,location8
152838.JPG,2019-07-24 15:41:34,13.8,22.5,location5
152838.JPG,2019-07-24 15:41:35,13.8,22.8,location5
152838.JPG,2019-07-24 15:41:35,15.3,30.7,location8
152838.JPG,2019-07-24 15:41:35,19.5,25.1,location1
152838.JPG,2019-07-24 15:41:35,12.4,17.1,location7
152838.JPG,2019-07-24 15:41:36,12.5,17.2,location7
152838.JPG,2019-07-24 15:41:36,15.3,30.8,location8
152838.JPG,2019-07-24 15:41:36,19.7,25.3,location1
152838.JPG,2019-07-24 15:41:36,19.8,24.9,location1
152838.JPG,2019-07-24 15:41:36,13.6,22.6,location5
152838.JPG,2019-07-24 15:41:37,12.6,18.5,location7
152838.JPG,2019-07-24 15:41:37,15.3,30.6,location8
152838.JPG,2019-07-24 15:41:37,13.5,22.3,location5
152838.JPG,2019-07-24 15:41:38,13.4,22.0,location5
152838.JPG,2019-07-24 15:41:38,15.2,29.8,location8
152838.JPG,2019-07-24 15:41:38,19.4,24.4,location1
152838.JPG,2019-07-24 15:41:38,12.5,18.1,location7
152838.JPG,2019-07-24 15:41:39,19.5,25.0,location1
152838.JPG,2019-07-24 15:41:39,19.6,23.5,location1
152838.JPG,2019-07-24 15:41:39,13.5,22.1,location5
152838.JPG,2019-07-24 15:41:39,15.2,30.0,location8
152838.JPG,2019-07-24 15:41:39,12.6,18.4,location7
152838.JPG,2019-07-24 15:41:40,13.6,22.4,location5
152838.JPG,2019-07-24 15:41:40,12.7,18.8,location7
152838.JPG,2019-07-24 15:41:40,15.2,29.0,location8
152838.JPG,2019-07-24 15:41:41,19.5,26.0,location1
152838.JPG,2019-07-24 15:41:41,12.5,18.4,location7
152838.JPG,2019-07-24 15:41:41,13.7,22.1,location5
152838.JPG,2019-07-24 15:41:41,15.0,27.4,location8
152838.JPG,2019-07-24 15:41:42,15.1,27.2,location8
152838.JPG,2019-07-24 15:41:42,13.8,21.8,location5
152838.JPG,2019-07-24 15:41:42,19.6,26.1,location1
152838.JPG,2019-07-24 15:41:42,19.5,26.4,location1
152838.JPG,2019-07-24 15:41:42,12.4,17.8,location7
152838.JPG,2019-07-24 15:41:43,15.2,26.7,location8
152838.JPG,2019-07-24 15:41:43,12.4,17.6,location7
152838.JPG,2019-07-24 15:41:43,13.7,21.6,location5
152838.JPG,2019-07-24 15:41:44,19.5,26.7,location1
152838.JPG,2019-07-24 15:41:44,12.4,17.6,location7
152838.JPG,2019-07-24 15:41:44,15.1,26.6,location8
152838.JPG,2019-07-24 15:41:44,13.7,21.5,location5
152838.JPG,2019-07-24 15:41:45,19.5,26.6,location1
152838.JPG,2019-07-24 15:41:45,12.4,17.5,location7
152838.JPG,2019-07-24 15:41:45,13.7,21.4,location5
152838.JPG,2019-07-24 15:41:45,15.0,26.4,location8
152838.JPG,2019-07-24 15:41:45,19.5,26.2,location1
152838.JPG,2019-07-24 15:41:46,14.9,25.8,location8
152838.JPG,2019-07-24 15:41:46,13.9,22.7,location5
152838.JPG,2019-07-24 15:41:46,12.3,17.5,location7
152838.JPG,2019-07-24 15:41:47,13.7,20.9,location5
152838.JPG,2019-07-24 15:41:47,14.9,24.9,location8
152838.JPG,2019-07-24 15:41:47,19.6,25.8,location1
152838.JPG,2019-07-24 15:41:48,13.7,20.8,location5
152838.JPG,2019-07-24 15:41:48,12.3,17.7,location7
152838.JPG,2019-07-24 15:41:48,14.8,24.6,location8
152838.JPG,2019-07-24 15:41:48,12.3,17.5,location7
152838.JPG,2019-07-24 15:41:48,19.8,26.0,location1
152838.JPG,2019-07-24 15:41:49,19.7,26.1,location1
152838.JPG,2019-07-24 15:41:49,14.8,24.7,location8
152838.JPG,2019-07-24 15:41:49,13.8,21.3,location5
152838.JPG,2019-07-24 15:41:49,12.3,17.8,location7
152838.JPG,2019-07-24 15:41:50,19.7,25.9,location1
152838.JPG,2019-07-24 15:41:50,14.6,23.3,location8
152838.JPG,2019-07-24 15:41:50,13.7,21.1,location5
152838.JPG,2019-07-24 15:41:51,14.6,23.1,location8
152838.JPG,2019-07-24 15:41:51,12.2,18.0,location7
152838.JPG,2019-07-24 15:41:51,19.6,25.2,location1
152838.JPG,2019-07-24 15:41:51,12.3,18.4,location7
152838.JPG,2019-07-24 15:41:51,13.9,20.5,location5
152838.JPG,2019-07-24 15:41:52,14.0,19.4,location5
152838.JPG,2019-07-24 15:41:52,19.7,25.4,location1
152838.JPG,2019-07-24 15:41:52,14.5,24.0,location8
152838.JPG,2019-07-24 15:41:52,12.4,18.4,location7
152838.JPG,2019-07-24 15:41:53,14.3,23.1,location8
152838.JPG,2019-07-24 15:41:53,14.0,19.3,location5
152838.JPG,2019-07-24 15:41:53,19.7,25.3,location1
152838.JPG,2019-07-24 15:41:54,12.5,22.3,location7
152838.JPG,2019-07-24 15:41:54,12.5,20.2,location7
152838.JPG,2019-07-24 15:41:54,14.3,23.1,location8
152838.JPG,2019-07-24 15:41:54,14.1,19.3,location5
152838.JPG,2019-07-24 15:41:54,19.6,24.7,location1
152838.JPG,2019-07-24 15:41:55,14.1,19.5,location5
152838.JPG,2019-07-24 15:41:55,19.7,25.5,location1
152838.JPG,2019-07-24 15:41:55,14.1,22.6,location8
152838.JPG,2019-07-24 15:41:55,12.4,21.9,location7
152838.JPG,2019-07-24 15:41:56,14.1,19.8,location5
152838.JPG,2019-07-24 15:41:56,19.6,24.9,location1
152838.JPG,2019-07-24 15:41:56,14.0,22.9,location8
152838.JPG,2019-07-24 15:41:57,14.2,19.6,location5
152838.JPG,2019-07-24 15:41:57,19.6,24.8,location1
152838.JPG,2019-07-24 15:41:57,13.8,22.5,location8
152838.JPG,2019-07-24 15:41:57,12.2,21.6,location7
152838.JPG,2019-07-24 15:41:57,12.2,21.5,location7
152838.JPG,2019-07-24 15:41:58,19.9,25.6,location1
152838.JPG,2019-07-24 15:41:58,13.7,22.3,location8
152838.JPG,2019-07-24 15:41:58,12.1,21.7,location7
152838.JPG,2019-07-24 15:41:58,20.1,26.1,location1
152838.JPG,2019-07-24 15:41:58,14.1,18.7,location5
152838.JPG,2019-07-24 15:41:59,13.6,21.9,location8
152838.JPG,2019-07-24 15:41:59,14.1,18.5,location5
152838.JPG,2019-07-24 15:42:00,12.2,21.9,location7
152838.JPG,2019-07-24 15:42:00,19.8,25.5,location1
152838.JPG,2019-07-24 15:42:00,13.5,21.8,location8
152838.JPG,2019-07-24 15:42:00,14.1,18.5,location5
152838.JPG,2019-07-24 15:42:00,12.1,21.8,location7
152838.JPG,2019-07-24 15:42:01,12.2,22.1,location7
152838.JPG,2019-07-24 15:42:01,14.1,18.1,location5
152838.JPG,2019-07-24 15:42:01,19.8,25.4,location1
152838.JPG,2019-07-24 15:42:01,19.8,25.4,location1
152838.JPG,2019-07-24 15:42:01,13.3,22.2,location8
152838.JPG,2019-07-24 15:42:02,14.2,17.6,location5
152838.JPG,2019-07-24 15:42:02,12.2,22.1,location7
152838.JPG,2019-07-24 15:42:02,13.1,20.0,location8
152838.JPG,2019-07-24 15:42:03,19.8,25.5,location1
152838.JPG,2019-07-24 15:42:03,14.3,18.3,location5
152838.JPG,2019-07-24 15:42:03,13.0,19.6,location8
152838.JPG,2019-07-24 15:42:03,12.2,21.3,location7
152838.JPG,2019-07-24 15:42:04,14.4,18.6,location5
152838.JPG,2019-07-24 15:42:04,12.1,21.4,location7
152838.JPG,2019-07-24 15:42:04,19.9,25.3,location1
152838.JPG,2019-07-24 15:42:04,13.0,19.0,location8
152838.JPG,2019-07-24 15:42:04,19.8,24.7,location1
152838.JPG,2019-07-24 15:42:05,12.9,19.2,location8
152838.JPG,2019-07-24 15:42:05,12.1,21.4,location7
152838.JPG,2019-07-24 15:42:05,14.4,18.4,location5
152838.JPG,2019-07-24 15:42:06,14.5,18.5,location5
152838.JPG,2019-07-24 15:42:06,19.6,24.5,location1
152838.JPG,2019-07-24 15:42:06,12.8,19.0,location8
152838.JPG,2019-07-24 15:42:06,12.1,23.1,location7
152838.JPG,2019-07-24 15:42:07,12.0,21.5,location7
152838.JPG,2019-07-24 15:42:07,12.8,19.0,location8
152838.JPG,2019-07-24 15:42:07,19.6,24.9,location1
152838.JPG,2019-07-24 15:42:07,14.7,19.0,location5
152838.JPG,2019-07-24 15:42:08,12.7,19.0,location8
152838.JPG,2019-07-24 15:42:08,12.2,22.0,location7
152838.JPG,2019-07-24 15:42:08,14.6,18.9,location5
152838.JPG,2019-07-24 15:42:08,19.8,26.8,location1
152838.JPG,2019-07-24 15:42:09,11.9,21.5,location7
152838.JPG,2019-07-24 15:42:09,19.6,26.9,location1
152838.JPG,2019-07-24 15:42:09,14.7,18.5,location5
152838.JPG,2019-07-24 15:42:09,12.6,18.7,location8
152838.JPG,2019-07-24 15:42:10,14.7,18.3,location5
152838.JPG,2019-07-24 15:42:10,12.6,18.6,location8
152838.JPG,2019-07-24 15:42:10,11.9,21.1,location7
152838.JPG,2019-07-24 15:42:10,19.7,25.7,location1
152838.JPG,2019-07-24 15:42:11,14.6,18.1,location5
152838.JPG,2019-07-24 15:42:11,19.5,24.4,location1
152838.JPG,2019-07-24 15:42:11,11.9,21.5,location7
152838.JPG,2019-07-24 15:42:11,12.5,18.2,location8
152838.JPG,2019-07-24 15:42:12,12.5,18.1,location8
152838.JPG,2019-07-24 15:42:12,14.6,18.4,location5
152838.JPG,2019-07-24 15:42:12,19.5,24.4,location1
152838.JPG,2019-07-24 15:42:13,14.5,18.3,location5
152838.JPG,2019-07-24 15:42:13,12.3,17.9,location8
152838.JPG,2019-07-24 15:42:13,12.2,21.5,location7
152838.JPG,2019-07-24 15:42:13,19.5,24.2,location1
152838.JPG,2019-07-24 15:42:13,12.1,21.6,location7
152838.JPG,2019-07-24 15:42:14,12.2,21.5,location7
152838.JPG,2019-07-24 15:42:14,12.3,18.0,location8
152838.JPG,2019-07-24 15:42:14,19.3,23.3,location1
152838.JPG,2019-07-24 15:42:14,14.6,19.5,location5
152838.JPG,2019-07-24 15:42:15,19.1,23.1,location1
152838.JPG,2019-07-24 15:42:15,12.3,18.0,location8
152838.JPG,2019-07-24 15:42:15,14.5,19.8,location5
152838.JPG,2019-07-24 15:42:16,12.3,21.8,location7
152838.JPG,2019-07-24 15:42:16,14.2,18.4,location5
152838.JPG,2019-07-24 15:42:16,19.0,23.1,location1
152838.JPG,2019-07-24 15:42:16,12.3,21.6,location7
152838.JPG,2019-07-24 15:42:16,12.2,18.1,location8
152838.JPG,2019-07-24 15:42:17,14.4,18.9,location5
152838.JPG,2019-07-24 15:42:17,12.1,18.0,location8
152838.JPG,2019-07-24 15:42:17,19.0,23.2,location1
152838.JPG,2019-07-24 15:42:17,12.1,21.3,location7
152838.JPG,2019-07-24 15:42:18,18.7,21.9,location1
152838.JPG,2019-07-24 15:42:18,12.1,17.9,location8
152838.JPG,2019-07-24 15:42:18,14.5,18.8,location5
152838.JPG,2019-07-24 15:42:19,12.1,17.4,location8
152838.JPG,2019-07-24 15:42:19,14.4,18.4,location5
152838.JPG,2019-07-24 15:42:19,18.7,22.9,location1
152838.JPG,2019-07-24 15:42:19,12.1,21.1,location7
152838.JPG,2019-07-24 15:42:19,12.1,20.8,location7
152838.JPG,2019-07-24 15:42:20,12.0,20.3,location7
152838.JPG,2019-07-24 15:42:20,18.7,23.0,location1
152838.JPG,2019-07-24 15:42:20,12.0,17.4,location8
152838.JPG,2019-07-24 15:42:20,14.4,18.7,location5
152838.JPG,2019-07-24 15:42:21,18.9,23.5,location1
152838.JPG,2019-07-24 15:42:21,11.9,17.0,location8
152838.JPG,2019-07-24 15:42:21,14.4,18.5,location5
152838.JPG,2019-07-24 15:42:22,11.9,15.9,location8
152838.JPG,2019-07-24 15:42:22,14.3,18.5,location5
152838.JPG,2019-07-24 15:42:22,12.0,20.9,location7
152838.JPG,2019-07-24 15:42:22,19.0,24.3,location1
152838.JPG,2019-07-24 15:42:22,12.2,20.5,location7
152838.JPG,2019-07-24 15:42:23,14.3,18.7,location5
152838.JPG,2019-07-24 15:42:23,18.9,24.3,location1
152838.JPG,2019-07-24 15:42:23,11.9,16.7,location8
152838.JPG,2019-07-24 15:42:23,12.0,19.3,location7
152838.JPG,2019-07-24 15:42:24,14.2,20.3,location5
152838.JPG,2019-07-24 15:42:24,18.8,24.4,location1
152838.JPG,2019-07-24 15:42:24,11.9,18.0,location8
152838.JPG,2019-07-24 15:42:25,11.9,17.0,location7
152838.JPG,2019-07-24 15:42:25,11.9,17.2,location7
152838.JPG,2019-07-24 15:42:25,14.3,21.1,location5
152838.JPG,2019-07-24 15:42:25,18.6,24.1,location1
152838.JPG,2019-07-24 15:42:25,12.0,18.0,location8
152838.JPG,2019-07-24 15:42:26,12.1,18.2,location8
152838.JPG,2019-07-24 15:42:26,14.3,21.9,location5
152838.JPG,2019-07-24 15:42:26,12.2,18.2,location7
152838.JPG,2019-07-24 15:42:26,18.7,24.2,location1
152838.JPG,2019-07-24 15:42:27,14.3,22.2,location5
152838.JPG,2019-07-24 15:42:27,12.1,18.9,location8
152838.JPG,2019-07-24 15:42:27,18.6,24.2,location1
152838.JPG,2019-07-24 15:42:28,12.1,18.6,location8
152838.JPG,2019-07-24 15:42:28,12.3,18.7,location7
152838.JPG,2019-07-24 15:42:28,12.2,18.2,location7
152838.JPG,2019-07-24 15:42:28,14.3,22.3,location5
152838.JPG,2019-07-24 15:42:28,18.4,23.5,location1
152838.JPG,2019-07-24 15:42:29,14.3,22.4,location5
152838.JPG,2019-07-24 15:42:29,18.2,23.5,location1
152838.JPG,2019-07-24 15:42:29,12.1,18.5,location7
152838.JPG,2019-07-24 15:42:29,12.2,18.9,location8
152838.JPG,2019-07-24 15:42:30,18.4,24.0,location1
152838.JPG,2019-07-24 15:42:30,14.4,22.6,location5
152838.JPG,2019-07-24 15:42:30,12.2,18.6,location8
152838.JPG,2019-07-24 15:42:31,12.0,18.5,location7
152838.JPG,2019-07-24 15:42:31,18.3,24.3,location1
152838.JPG,2019-07-24 15:42:31,12.3,18.1,location8
152838.JPG,2019-07-24 15:42:31,14.4,23.2,location5
152838.JPG,2019-07-24 15:42:31,11.9,18.5,location7
152838.JPG,2019-07-24 15:42:32,12.2,18.0,location8
152838.JPG,2019-07-24 15:42:32,18.3,24.3,location1
152838.JPG,2019-07-24 15:42:32,11.8,19.8,location7
152838.JPG,2019-07-24 15:42:32,14.3,23.5,location5
152838.JPG,2019-07-24 15:42:33,14.4,23.0,location5
152838.JPG,2019-07-24 15:42:33,12.2,18.3,location8
152838.JPG,2019-07-24 15:42:33,18.3,25.2,location1
152838.JPG,2019-07-24 15:42:34,11.9,19.8,location7
152838.JPG,2019-07-24 15:42:34,18.2,25.2,location1
152838.JPG,2019-07-24 15:42:34,14.4,22.9,location5
152838.JPG,2019-07-24 15:42:34,12.2,18.6,location8
152838.JPG,2019-07-24 15:42:35,11.8,19.5,location7
152838.JPG,2019-07-24 15:42:35,18.1,25.0,location1
152838.JPG,2019-07-24 15:42:35,11.7,19.4,location7
152838.JPG,2019-07-24 15:42:35,12.2,17.8,location8
152838.JPG,2019-07-24 15:42:35,14.4,23.1,location5
152838.JPG,2019-07-24 15:42:36,12.2,17.8,location8
152838.JPG,2019-07-24 15:42:36,14.5,23.0,location5
152838.JPG,2019-07-24 15:42:36,18.3,25.2,location1
152838.JPG,2019-07-24 15:42:37,12.1,17.8,location8
152838.JPG,2019-07-24 15:42:37,11.8,19.8,location7
152838.JPG,2019-07-24 15:42:37,14.5,22.6,location5
152838.JPG,2019-07-24 15:42:37,18.3,25.0,location1
152838.JPG,2019-07-24 15:42:38,14.4,22.6,location5
152838.JPG,2019-07-24 15:42:38,12.1,17.9,location8
152838.JPG,2019-07-24 15:42:38,11.7,19.8,location7
152838.JPG,2019-07-24 15:42:38,18.6,24.0,location1
152838.JPG,2019-07-24 15:42:38,11.5,19.2,location7
152838.JPG,2019-07-24 15:42:39,18.7,24.1,location1
152838.JPG,2019-07-24 15:42:39,12.1,17.7,location8
152838.JPG,2019-07-24 15:42:39,14.3,23.3,location5
152838.JPG,2019-07-24 15:42:40,18.8,24.2,location1
152838.JPG,2019-07-24 15:42:40,14.3,23.3,location5
152838.JPG,2019-07-24 15:42:40,12.1,17.9,location8
152838.JPG,2019-07-24 15:42:40,11.6,19.4,location7
152838.JPG,2019-07-24 15:42:41,14.4,23.6,location5
152838.JPG,2019-07-24 15:42:41,12.2,17.8,location8
152838.JPG,2019-07-24 15:42:41,11.6,19.0,location7
152838.JPG,2019-07-24 15:42:41,18.8,24.1,location1
152838.JPG,2019-07-24 15:42:41,11.6,19.1,location7
152838.JPG,2019-07-24 15:42:42,14.4,23.1,location5
152838.JPG,2019-07-24 15:42:42,18.7,24.0,location1
152838.JPG,2019-07-24 15:42:42,12.1,17.7,location8
152838.JPG,2019-07-24 15:42:43,12.2,17.9,location8
152838.JPG,2019-07-24 15:42:43,14.5,24.4,location5
152838.JPG,2019-07-24 15:42:43,18.8,24.6,location1
152838.JPG,2019-07-24 15:42:43,11.5,20.3,location7
152838.JPG,2019-07-24 15:42:44,14.3,23.1,location5
152838.JPG,2019-07-24 15:42:44,11.4,20.1,location7
152838.JPG,2019-07-24 15:42:44,12.3,17.8,location8
152838.JPG,2019-07-24 15:42:44,18.9,25.7,location1
152838.JPG,2019-07-24 15:42:44,11.5,20.4,location7
152838.JPG,2019-07-24 15:42:45,14.4,22.9,location5
152838.JPG,2019-07-24 15:42:45,18.8,25.7,location1
152838.JPG,2019-07-24 15:42:45,12.3,18.0,location8
152838.JPG,2019-07-24 15:42:46,18.7,25.6,location1
152838.JPG,2019-07-24 15:42:46,12.4,18.6,location8
152838.JPG,2019-07-24 15:42:46,14.4,23.7,location5
152838.JPG,2019-07-24 15:42:46,11.4,20.2,location7
152838.JPG,2019-07-24 15:42:47,14.4,23.3,location5
152838.JPG,2019-07-24 15:42:47,11.3,20.1,location7
152838.JPG,2019-07-24 15:42:47,11.3,20.0,location7
152838.JPG,2019-07-24 15:42:47,12.4,19.0,location8
152838.JPG,2019-07-24 15:42:47,18.6,25.6,location1
152838.JPG,2019-07-24 15:42:48,14.3,25.0,location5
152838.JPG,2019-07-24 15:42:48,12.5,19.4,location8
152838.JPG,2019-07-24 15:42:48,18.8,25.8,location1
152838.JPG,2019-07-24 15:42:49,18.7,25.0,location1
152838.JPG,2019-07-24 15:42:49,12.5,19.5,location8
152838.JPG,2019-07-24 15:42:49,11.4,20.4,location7
152838.JPG,2019-07-24 15:42:49,14.5,25.3,location5
152838.JPG,2019-07-24 15:42:50,11.4,20.5,location7
152838.JPG,2019-07-24 15:42:50,18.8,25.1,location1
152838.JPG,2019-07-24 15:42:50,11.6,21.9,location7
152838.JPG,2019-07-24 15:42:50,12.6,19.7,location8
152838.JPG,2019-07-24 15:42:50,14.5,25.1,location5
152838.JPG,2019-07-24 15:42:51,18.6,25.2,location1
152838.JPG,2019-07-24 15:42:51,12.6,19.7,location8
152838.JPG,2019-07-24 15:42:51,14.5,25.1,location5
152838.JPG,2019-07-24 15:42:52,14.5,25.2,location5
152838.JPG,2019-07-24 15:42:52,18.5,24.5,location1
152838.JPG,2019-07-24 15:42:52,11.6,22.0,location7
152838.JPG,2019-07-24 15:42:52,12.5,19.5,location8
152838.JPG,2019-07-24 15:42:53,11.6,21.8,location7
152838.JPG,2019-07-24 15:42:53,14.5,24.8,location5
152838.JPG,2019-07-24 15:42:53,11.6,21.6,location7
152838.JPG,2019-07-24 15:42:53,12.6,18.9,location8
152838.JPG,2019-07-24 15:42:53,18.6,24.6,location1
152838.JPG,2019-07-24 15:42:54,12.5,17.4,location8
152838.JPG,2019-07-24 15:42:54,14.4,23.3,location5
152838.JPG,2019-07-24 15:42:54,18.6,25.0,location1
152838.JPG,2019-07-24 15:42:55,11.6,22.1,location7
152838.JPG,2019-07-24 15:42:55,18.7,24.4,location1
152838.JPG,2019-07-24 15:42:55,14.4,22.6,location5
152838.JPG,2019-07-24 15:42:55,12.5,18.2,location8
152838.JPG,2019-07-24 15:42:56,18.7,24.3,location1
152838.JPG,2019-07-24 15:42:56,14.4,22.0,location5
152838.JPG,2019-07-24 15:42:56,12.5,17.4,location8
152838.JPG,2019-07-24 15:42:56,11.6,23.0,location7
152838.JPG,2019-07-24 15:42:57,11.5,22.2,location7
152838.JPG,2019-07-24 15:42:57,14.4,22.9,location5
152838.JPG,2019-07-24 15:42:57,12.4,16.8,location8
152838.JPG,2019-07-24 15:42:57,18.7,25.2,location1
152838.JPG,2019-07-24 15:42:58,12.4,16.7,location8
152838.JPG,2019-07-24 15:42:58,18.7,25.2,location1
152838.JPG,2019-07-24 15:42:58,14.5,23.4,location5
152838.JPG,2019-07-24 15:42:58,11.6,22.3,location7
152838.JPG,2019-07-24 15:42:59,14.6,24.6,location5
152838.JPG,2019-07-24 15:42:59,12.3,16.5,location8
152838.JPG,2019-07-24 15:42:59,11.6,23.2,location7
152838.JPG,2019-07-24 15:42:59,18.7,25.3,location1
152838.JPG,2019-07-24 15:43:00,12.2,16.5,location8
152838.JPG,2019-07-24 15:43:00,18.6,25.2,location1
152838.JPG,2019-07-24 15:43:00,11.9,24.4,location7
152838.JPG,2019-07-24 15:43:00,14.6,24.6,location5
152838.JPG,2019-07-24 15:43:01,11.9,24.1,location7
152838.JPG,2019-07-24 15:43:01,14.7,25.0,location5
152838.JPG,2019-07-24 15:43:01,12.1,16.0,location8
152838.JPG,2019-07-24 15:43:01,18.5,24.7,location1
152838.JPG,2019-07-24 15:43:02,12.1,16.3,location8
152838.JPG,2019-07-24 15:43:02,18.5,25.7,location1
152838.JPG,2019-07-24 15:43:02,12.1,23.9,location7
152838.JPG,2019-07-24 15:43:02,14.7,25.7,location5
152838.JPG,2019-07-24 15:43:03,12.3,17.3,location8
152838.JPG,2019-07-24 15:43:03,12.1,22.6,location7
152838.JPG,2019-07-24 15:43:03,14.7,25.6,location5
152838.JPG,2019-07-24 15:43:03,18.5,24.9,location1
152838.JPG,2019-07-24 15:43:04,12.2,16.8,location8
152838.JPG,2019-07-24 15:43:04,12.1,23.0,location7
152838.JPG,2019-07-24 15:43:04,14.7,25.2,location5
152838.JPG,2019-07-24 15:43:04,18.5,24.9,location1
152838.JPG,2019-07-24 15:43:05,12.1,23.2,location7
152838.JPG,2019-07-24 15:43:05,18.9,25.4,location1
152838.JPG,2019-07-24 15:43:05,14.8,25.2,location5
152838.JPG,2019-07-24 15:43:05,12.2,17.2,location8
152838.JPG,2019-07-24 15:43:06,14.7,25.3,location5
152838.JPG,2019-07-24 15:43:06,12.2,23.2,location7
152838.JPG,2019-07-24 15:43:06,18.8,25.4,location1
152838.JPG,2019-07-24 15:43:06,12.1,17.0,location8
152838.JPG,2019-07-24 15:43:07,12.1,23.1,location7
152838.JPG,2019-07-24 15:43:07,18.8,25.3,location1
152838.JPG,2019-07-24 15:43:07,12.2,17.1,location8
152838.JPG,2019-07-24 15:43:07,14.6,25.3,location5
152838.JPG,2019-07-24 15:43:08,12.1,16.9,location8
152838.JPG,2019-07-24 15:43:08,18.4,24.6,location1
152838.JPG,2019-07-24 15:43:08,12.0,23.3,location7
152838.JPG,2019-07-24 15:43:08,14.6,25.6,location5
152838.JPG,2019-07-24 15:43:09,14.6,24.9,location5
152838.JPG,2019-07-24 15:43:09,12.3,17.3,location8
152838.JPG,2019-07-24 15:43:09,12.2,23.4,location7
152838.JPG,2019-07-24 15:43:09,12.2,23.6,location7
152838.JPG,2019-07-24 15:43:09,18.3,24.5,location1
152838.JPG,2019-07-24 15:43:10,18.2,24.4,location1
152838.JPG,2019-07-24 15:43:10,12.3,17.3,location8
152838.JPG,2019-07-24 15:43:10,14.6,25.9,location5
152838.JPG,2019-07-24 15:43:11,12.3,17.3,location8
152838.JPG,2019-07-24 15:43:11,12.1,23.8,location7
152838.JPG,2019-07-24 15:43:11,14.6,25.6,location5
152838.JPG,2019-07-24 15:43:11,18.3,24.6,location1
152838.JPG,2019-07-24 15:43:12,12.1,23.3,location7
152838.JPG,2019-07-24 15:43:12,18.5,25.1,location1
152838.JPG,2019-07-24 15:43:12,14.5,25.5,location5
152838.JPG,2019-07-24 15:43:12,12.1,22.0,location7
152838.JPG,2019-07-24 15:43:12,12.4,17.8,location8
152838.JPG,2019-07-24 15:43:13,14.5,25.1,location5
152838.JPG,2019-07-24 15:43:13,18.4,24.5,location1
152838.JPG,2019-07-24 15:43:13,12.3,17.7,location8
152838.JPG,2019-07-24 15:43:14,14.7,26.5,location5
152838.JPG,2019-07-24 15:43:14,18.3,24.0,location1
152838.JPG,2019-07-24 15:43:14,12.2,17.4,location8
152838.JPG,2019-07-24 15:43:14,12.1,22.1,location7
152838.JPG,2019-07-24 15:43:15,12.2,17.4,location8
152838.JPG,2019-07-24 15:43:15,14.7,26.7,location5
152838.JPG,2019-07-24 15:43:15,12.0,22.0,location7
152838.JPG,2019-07-24 15:43:15,12.2,22.3,location7
152838.JPG,2019-07-24 15:43:15,18.4,24.0,location1
152838.JPG,2019-07-24 15:43:16,18.5,24.1,location1
152838.JPG,2019-07-24 15:43:16,14.9,27.5,location5
152838.JPG,2019-07-24 15:43:16,12.2,16.8,location8
152838.JPG,2019-07-24 15:43:17,14.9,27.8,location5
152838.JPG,2019-07-24 15:43:17,18.4,24.1,location1
152838.JPG,2019-07-24 15:43:17,12.1,16.4,location8
152838.JPG,2019-07-24 15:43:17,12.2,22.2,location7
152838.JPG,2019-07-24 15:43:18,18.3,24.2,location1
