day,image_filename,patch_idx,augmentations,npy_path,patch_x,patch_y,patch_center_x,patch_center_y
11_10_data,IMG_20191110_134212.jpg,17,rotate_brightness_hflip,11_10_data\patch\IMG_20191110_134212_p17_rotate_brightness_hflip.npy,2176,0,2304,128
11_10_data,IMG_20191110_134212.jpg,18,rotate_contrast_hflip,11_10_data\patch\IMG_20191110_134212_p18_rotate_contrast_hflip.npy,2304,0,2432,128
11_10_data,IMG_20191110_134212.jpg,18,rotate_brightness_contrast,11_10_data\patch\IMG_20191110_134212_p18_rotate_brightness_contrast.npy,2304,0,2432,128
11_10_data,IMG_20191110_134212.jpg,19,rotate_contrast_hflip,11_10_data\patch\IMG_20191110_134212_p19_rotate_contrast_hflip.npy,2432,0,2560,128
11_10_data,IMG_20191110_134212.jpg,19,brightness_contrast_hflip,11_10_data\patch\IMG_20191110_134212_p19_brightness_contrast_hflip.npy,2432,0,2560,128
11_10_data,IMG_20191110_134212.jpg,20,contrast_hflip,11_10_data\patch\IMG_20191110_134212_p20_contrast_hflip.npy,2560,0,2688,128
11_10_data,IMG_20191110_134212.jpg,20,rotate_brightness_hflip,11_10_data\patch\IMG_20191110_134212_p20_rotate_brightness_hflip.npy,2560,0,2688,128
11_10_data,IMG_20191110_134212.jpg,21,rotate_brightness_contrast_hflip,11_10_data\patch\IMG_20191110_134212_p21_rotate_brightness_contrast_hflip.npy,2688,0,2816,128
11_10_data,IMG_20191110_134212.jpg,21,brightness_hflip,11_10_data\patch\IMG_20191110_134212_p21_brightness_hflip.npy,2688,0,2816,128
11_10_data,IMG_20191110_134212.jpg,22,brightness_contrast_hflip,11_10_data\patch\IMG_20191110_134212_p22_brightness_contrast_hflip.npy,2816,0,2944,128
11_10_data,IMG_20191110_134212.jpg,22,rotate_contrast,11_10_data\patch\IMG_20191110_134212_p22_rotate_contrast.npy,2816,0,2944,128
11_10_data,IMG_20191110_134212.jpg,23,rotate_brightness_contrast_hflip,11_10_data\patch\IMG_20191110_134212_p23_rotate_brightness_contrast_hflip.npy,2944,0,3072,128
11_10_data,IMG_20191110_134212.jpg,23,brightness,11_10_data\patch\IMG_20191110_134212_p23_brightness.npy,2944,0,3072,128
11_10_data,IMG_20191110_134212.jpg,24,rotate_brightness_hflip,11_10_data\patch\IMG_20191110_134212_p24_rotate_brightness_hflip.npy,3072,0,3200,128
11_10_data,IMG_20191110_134212.jpg,24,rotate_brightness_contrast,11_10_data\patch\IMG_20191110_134212_p24_rotate_brightness_contrast.npy,3072,0,3200,128
11_10_data,IMG_20191110_134212.jpg,25,hflip,11_10_data\patch\IMG_20191110_134212_p25_hflip.npy,3200,0,3328,128
11_10_data,IMG_20191110_134212.jpg,25,rotate_contrast,11_10_data\patch\IMG_20191110_134212_p25_rotate_contrast.npy,3200,0,3328,128
11_10_data,IMG_20191110_134212.jpg,26,brightness,11_10_data\patch\IMG_20191110_134212_p26_brightness.npy,3328,0,3456,128
11_10_data,IMG_20191110_134212.jpg,26,contrast_hflip,11_10_data\patch\IMG_20191110_134212_p26_contrast_hflip.npy,3328,0,3456,128
11_10_data,IMG_20191110_134212.jpg,27,rotate_brightness_contrast_hflip,11_10_data\patch\IMG_20191110_134212_p27_rotate_brightness_contrast_hflip.npy,3456,0,3584,128
11_10_data,IMG_20191110_134212.jpg,27,brightness,11_10_data\patch\IMG_20191110_134212_p27_brightness.npy,3456,0,3584,128
11_10_data,IMG_20191110_134212.jpg,28,rotate_contrast,11_10_data\patch\IMG_20191110_134212_p28_rotate_contrast.npy,3584,0,3712,128
11_10_data,IMG_20191110_134212.jpg,28,hflip,11_10_data\patch\IMG_20191110_134212_p28_hflip.npy,3584,0,3712,128
11_10_data,IMG_20191110_134212.jpg,29,rotate_brightness_contrast_hflip,11_10_data\patch\IMG_20191110_134212_p29_rotate_brightness_contrast_hflip.npy,3712,0,3840,128
11_10_data,IMG_20191110_134212.jpg,29,contrast_hflip,11_10_data\patch\IMG_20191110_134212_p29_contrast_hflip.npy,3712,0,3840,128
11_10_data,IMG_20191110_134212.jpg,30,rotate_brightness_hflip,11_10_data\patch\IMG_20191110_134212_p30_rotate_brightness_hflip.npy,0,128,128,256
11_10_data,IMG_20191110_134212.jpg,30,rotate_brightness_contrast_hflip,11_10_data\patch\IMG_20191110_134212_p30_rotate_brightness_contrast_hflip.npy,0,128,128,256
11_10_data,IMG_20191110_134212.jpg,31,rotate_contrast_hflip,11_10_data\patch\IMG_20191110_134212_p31_rotate_contrast_hflip.npy,128,128,256,256
11_10_data,IMG_20191110_134212.jpg,31,rotate_brightness,11_10_data\patch\IMG_20191110_134212_p31_rotate_brightness.npy,128,128,256,256
11_10_data,IMG_20191110_134212.jpg,32,contrast,11_10_data\patch\IMG_20191110_134212_p32_contrast.npy,256,128,384,256
11_10_data,IMG_20191110_134212.jpg,32,brightness_contrast_hflip,11_10_data\patch\IMG_20191110_134212_p32_brightness_contrast_hflip.npy,256,128,384,256
11_10_data,IMG_20191110_134212.jpg,33,rotate_hflip,11_10_data\patch\IMG_20191110_134212_p33_rotate_hflip.npy,384,128,512,256
11_10_data,IMG_20191110_134212.jpg,33,rotate_contrast_hflip,11_10_data\patch\IMG_20191110_134212_p33_rotate_contrast_hflip.npy,384,128,512,256
11_10_data,IMG_20191110_134212.jpg,34,brightness_contrast_hflip,11_10_data\patch\IMG_20191110_134212_p34_brightness_contrast_hflip.npy,512,128,640,256
11_10_data,IMG_20191110_134212.jpg,34,rotate_contrast_hflip,11_10_data\patch\IMG_20191110_134212_p34_rotate_contrast_hflip.npy,512,128,640,256
11_10_data,IMG_20191110_134212.jpg,35,contrast,11_10_data\patch\IMG_20191110_134212_p35_contrast.npy,640,128,768,256
11_10_data,IMG_20191110_134212.jpg,35,rotate_brightness_contrast_hflip,11_10_data\patch\IMG_20191110_134212_p35_rotate_brightness_contrast_hflip.npy,640,128,768,256
11_10_data,IMG_20191110_134212.jpg,36,brightness_contrast_hflip,11_10_data\patch\IMG_20191110_134212_p36_brightness_contrast_hflip.npy,768,128,896,256
11_10_data,IMG_20191110_134212.jpg,36,contrast,11_10_data\patch\IMG_20191110_134212_p36_contrast.npy,768,128,896,256
11_10_data,IMG_20191110_134212.jpg,37,rotate_brightness_hflip,11_10_data\patch\IMG_20191110_134212_p37_rotate_brightness_hflip.npy,896,128,1024,256
11_10_data,IMG_20191110_134212.jpg,37,brightness_contrast_hflip,11_10_data\patch\IMG_20191110_134212_p37_brightness_contrast_hflip.npy,896,128,1024,256
11_10_data,IMG_20191110_134212.jpg,38,rotate,11_10_data\patch\IMG_20191110_134212_p38_rotate.npy,1024,128,1152,256
11_10_data,IMG_20191110_134212.jpg,38,rotate_brightness_contrast,11_10_data\patch\IMG_20191110_134212_p38_rotate_brightness_contrast.npy,1024,128,1152,256
11_10_data,IMG_20191110_134212.jpg,39,brightness_hflip,11_10_data\patch\IMG_20191110_134212_p39_brightness_hflip.npy,1152,128,1280,256
11_10_data,IMG_20191110_134212.jpg,39,brightness,11_10_data\patch\IMG_20191110_134212_p39_brightness.npy,1152,128,1280,256
11_10_data,IMG_20191110_134212.jpg,40,contrast,11_10_data\patch\IMG_20191110_134212_p40_contrast.npy,1280,128,1408,256
11_10_data,IMG_20191110_134212.jpg,40,brightness_contrast,11_10_data\patch\IMG_20191110_134212_p40_brightness_contrast.npy,1280,128,1408,256
11_10_data,IMG_20191110_134212.jpg,41,rotate_brightness_contrast_hflip,11_10_data\patch\IMG_20191110_134212_p41_rotate_brightness_contrast_hflip.npy,1408,128,1536,256
11_10_data,IMG_20191110_134212.jpg,41,brightness_contrast,11_10_data\patch\IMG_20191110_134212_p41_brightness_contrast.npy,1408,128,1536,256
11_10_data,IMG_20191110_134212.jpg,42,rotate_brightness_contrast_hflip,11_10_data\patch\IMG_20191110_134212_p42_rotate_brightness_contrast_hflip.npy,1536,128,1664,256
11_10_data,IMG_20191110_134212.jpg,42,rotate_contrast_hflip,11_10_data\patch\IMG_20191110_134212_p42_rotate_contrast_hflip.npy,1536,128,1664,256
11_10_data,IMG_20191110_134212.jpg,43,brightness_contrast,11_10_data\patch\IMG_20191110_134212_p43_brightness_contrast.npy,1664,128,1792,256
11_10_data,IMG_20191110_134212.jpg,43,brightness_contrast_hflip,11_10_data\patch\IMG_20191110_134212_p43_brightness_contrast_hflip.npy,1664,128,1792,256
11_10_data,IMG_20191110_134212.jpg,44,brightness_hflip,11_10_data\patch\IMG_20191110_134212_p44_brightness_hflip.npy,1792,128,1920,256
11_10_data,IMG_20191110_134212.jpg,44,rotate_contrast,11_10_data\patch\IMG_20191110_134212_p44_rotate_contrast.npy,1792,128,1920,256
11_10_data,IMG_20191110_134212.jpg,45,rotate_brightness_contrast,11_10_data\patch\IMG_20191110_134212_p45_rotate_brightness_contrast.npy,1920,128,2048,256
11_10_data,IMG_20191110_134212.jpg,45,contrast,11_10_data\patch\IMG_20191110_134212_p45_contrast.npy,1920,128,2048,256
11_10_data,IMG_20191110_134212.jpg,46,brightness_hflip,11_10_data\patch\IMG_20191110_134212_p46_brightness_hflip.npy,2048,128,2176,256
11_10_data,IMG_20191110_134212.jpg,46,rotate_brightness_hflip,11_10_data\patch\IMG_20191110_134212_p46_rotate_brightness_hflip.npy,2048,128,2176,256
11_10_data,IMG_20191110_134212.jpg,47,brightness,11_10_data\patch\IMG_20191110_134212_p47_brightness.npy,2176,128,2304,256
11_10_data,IMG_20191110_134212.jpg,47,brightness_contrast,11_10_data\patch\IMG_20191110_134212_p47_brightness_contrast.npy,2176,128,2304,256
11_10_data,IMG_20191110_134212.jpg,48,brightness,11_10_data\patch\IMG_20191110_134212_p48_brightness.npy,2304,128,2432,256
11_10_data,IMG_20191110_134212.jpg,48,rotate_brightness_hflip,11_10_data\patch\IMG_20191110_134212_p48_rotate_brightness_hflip.npy,2304,128,2432,256
11_10_data,IMG_20191110_134212.jpg,49,contrast,11_10_data\patch\IMG_20191110_134212_p49_contrast.npy,2432,128,2560,256
11_10_data,IMG_20191110_134212.jpg,49,hflip,11_10_data\patch\IMG_20191110_134212_p49_hflip.npy,2432,128,2560,256
11_10_data,IMG_20191110_134212.jpg,50,rotate_contrast,11_10_data\patch\IMG_20191110_134212_p50_rotate_contrast.npy,2560,128,2688,256
11_10_data,IMG_20191110_134212.jpg,50,rotate,11_10_data\patch\IMG_20191110_134212_p50_rotate.npy,2560,128,2688,256
11_10_data,IMG_20191110_134212.jpg,51,brightness_hflip,11_10_data\patch\IMG_20191110_134212_p51_brightness_hflip.npy,2688,128,2816,256
11_10_data,IMG_20191110_134212.jpg,51,brightness_contrast,11_10_data\patch\IMG_20191110_134212_p51_brightness_contrast.npy,2688,128,2816,256
11_10_data,IMG_20191110_134212.jpg,52,brightness,11_10_data\patch\IMG_20191110_134212_p52_brightness.npy,2816,128,2944,256
11_10_data,IMG_20191110_134212.jpg,52,rotate_brightness_contrast,11_10_data\patch\IMG_20191110_134212_p52_rotate_brightness_contrast.npy,2816,128,2944,256
11_10_data,IMG_20191110_134212.jpg,53,rotate_contrast_hflip,11_10_data\patch\IMG_20191110_134212_p53_rotate_contrast_hflip.npy,2944,128,3072,256
11_10_data,IMG_20191110_134212.jpg,53,rotate,11_10_data\patch\IMG_20191110_134212_p53_rotate.npy,2944,128,3072,256
11_10_data,IMG_20191110_134212.jpg,54,brightness_hflip,11_10_data\patch\IMG_20191110_134212_p54_brightness_hflip.npy,3072,128,3200,256
11_10_data,IMG_20191110_134212.jpg,54,hflip,11_10_data\patch\IMG_20191110_134212_p54_hflip.npy,3072,128,3200,256
11_10_data,IMG_20191110_134212.jpg,55,hflip,11_10_data\patch\IMG_20191110_134212_p55_hflip.npy,3200,128,3328,256
11_10_data,IMG_20191110_134212.jpg,55,rotate_brightness,11_10_data\patch\IMG_20191110_134212_p55_rotate_brightness.npy,3200,128,3328,256
11_10_data,IMG_20191110_134212.jpg,56,rotate,11_10_data\patch\IMG_20191110_134212_p56_rotate.npy,3328,128,3456,256
11_10_data,IMG_20191110_134212.jpg,56,contrast_hflip,11_10_data\patch\IMG_20191110_134212_p56_contrast_hflip.npy,3328,128,3456,256
11_10_data,IMG_20191110_134212.jpg,57,rotate_brightness,11_10_data\patch\IMG_20191110_134212_p57_rotate_brightness.npy,3456,128,3584,256
11_10_data,IMG_20191110_134212.jpg,57,brightness_hflip,11_10_data\patch\IMG_20191110_134212_p57_brightness_hflip.npy,3456,128,3584,256
11_10_data,IMG_20191110_134212.jpg,58,brightness_contrast,11_10_data\patch\IMG_20191110_134212_p58_brightness_contrast.npy,3584,128,3712,256
11_10_data,IMG_20191110_134212.jpg,58,rotate_hflip,11_10_data\patch\IMG_20191110_134212_p58_rotate_hflip.npy,3584,128,3712,256
11_10_data,IMG_20191110_134212.jpg,59,rotate_contrast,11_10_data\patch\IMG_20191110_134212_p59_rotate_contrast.npy,3712,128,3840,256
11_10_data,IMG_20191110_134212.jpg,59,brightness_contrast,11_10_data\patch\IMG_20191110_134212_p59_brightness_contrast.npy,3712,128,3840,256
11_10_data,IMG_20191110_134212.jpg,60,rotate,11_10_data\patch\IMG_20191110_134212_p60_rotate.npy,0,256,128,384
11_10_data,IMG_20191110_134212.jpg,60,brightness_contrast_hflip,11_10_data\patch\IMG_20191110_134212_p60_brightness_contrast_hflip.npy,0,256,128,384
11_10_data,IMG_20191110_134212.jpg,61,rotate_contrast_hflip,11_10_data\patch\IMG_20191110_134212_p61_rotate_contrast_hflip.npy,128,256,256,384
11_10_data,IMG_20191110_134212.jpg,61,hflip,11_10_data\patch\IMG_20191110_134212_p61_hflip.npy,128,256,256,384
11_10_data,IMG_20191110_134212.jpg,62,rotate_contrast_hflip,11_10_data\patch\IMG_20191110_134212_p62_rotate_contrast_hflip.npy,256,256,384,384
11_10_data,IMG_20191110_134212.jpg,62,rotate_brightness_hflip,11_10_data\patch\IMG_20191110_134212_p62_rotate_brightness_hflip.npy,256,256,384,384
11_10_data,IMG_20191110_134212.jpg,63,rotate_contrast_hflip,11_10_data\patch\IMG_20191110_134212_p63_rotate_contrast_hflip.npy,384,256,512,384
11_10_data,IMG_20191110_134212.jpg,63,rotate_contrast,11_10_data\patch\IMG_20191110_134212_p63_rotate_contrast.npy,384,256,512,384
11_10_data,IMG_20191110_134212.jpg,64,rotate_hflip,11_10_data\patch\IMG_20191110_134212_p64_rotate_hflip.npy,512,256,640,384
11_10_data,IMG_20191110_134212.jpg,64,brightness,11_10_data\patch\IMG_20191110_134212_p64_brightness.npy,512,256,640,384
11_10_data,IMG_20191110_134212.jpg,65,brightness_hflip,11_10_data\patch\IMG_20191110_134212_p65_brightness_hflip.npy,640,256,768,384
11_10_data,IMG_20191110_134212.jpg,65,rotate_brightness_contrast_hflip,11_10_data\patch\IMG_20191110_134212_p65_rotate_brightness_contrast_hflip.npy,640,256,768,384
11_10_data,IMG_20191110_134212.jpg,66,contrast,11_10_data\patch\IMG_20191110_134212_p66_contrast.npy,768,256,896,384
11_10_data,IMG_20191110_134212.jpg,66,rotate,11_10_data\patch\IMG_20191110_134212_p66_rotate.npy,768,256,896,384
11_10_data,IMG_20191110_134212.jpg,67,hflip,11_10_data\patch\IMG_20191110_134212_p67_hflip.npy,896,256,1024,384
11_10_data,IMG_20191110_134212.jpg,67,rotate_brightness_contrast_hflip,11_10_data\patch\IMG_20191110_134212_p67_rotate_brightness_contrast_hflip.npy,896,256,1024,384
11_10_data,IMG_20191110_134212.jpg,68,brightness_contrast,11_10_data\patch\IMG_20191110_134212_p68_brightness_contrast.npy,1024,256,1152,384
11_10_data,IMG_20191110_134212.jpg,68,hflip,11_10_data\patch\IMG_20191110_134212_p68_hflip.npy,1024,256,1152,384
11_10_data,IMG_20191110_134212.jpg,69,contrast,11_10_data\patch\IMG_20191110_134212_p69_contrast.npy,1152,256,1280,384
11_10_data,IMG_20191110_134212.jpg,69,hflip,11_10_data\patch\IMG_20191110_134212_p69_hflip.npy,1152,256,1280,384
11_10_data,IMG_20191110_134212.jpg,70,contrast_hflip,11_10_data\patch\IMG_20191110_134212_p70_contrast_hflip.npy,1280,256,1408,384
11_10_data,IMG_20191110_134212.jpg,70,rotate,11_10_data\patch\IMG_20191110_134212_p70_rotate.npy,1280,256,1408,384
11_10_data,IMG_20191110_134212.jpg,71,contrast,11_10_data\patch\IMG_20191110_134212_p71_contrast.npy,1408,256,1536,384
11_10_data,IMG_20191110_134212.jpg,71,rotate,11_10_data\patch\IMG_20191110_134212_p71_rotate.npy,1408,256,1536,384
11_10_data,IMG_20191110_134212.jpg,72,rotate_brightness,11_10_data\patch\IMG_20191110_134212_p72_rotate_brightness.npy,1536,256,1664,384
11_10_data,IMG_20191110_134212.jpg,72,rotate_hflip,11_10_data\patch\IMG_20191110_134212_p72_rotate_hflip.npy,1536,256,1664,384
11_10_data,IMG_20191110_134212.jpg,73,rotate_contrast_hflip,11_10_data\patch\IMG_20191110_134212_p73_rotate_contrast_hflip.npy,1664,256,1792,384
11_10_data,IMG_20191110_134212.jpg,73,brightness,11_10_data\patch\IMG_20191110_134212_p73_brightness.npy,1664,256,1792,384
11_10_data,IMG_20191110_134212.jpg,74,brightness_hflip,11_10_data\patch\IMG_20191110_134212_p74_brightness_hflip.npy,1792,256,1920,384
11_10_data,IMG_20191110_134212.jpg,74,rotate_hflip,11_10_data\patch\IMG_20191110_134212_p74_rotate_hflip.npy,1792,256,1920,384
11_10_data,IMG_20191110_134212.jpg,75,brightness_contrast_hflip,11_10_data\patch\IMG_20191110_134212_p75_brightness_contrast_hflip.npy,1920,256,2048,384
11_10_data,IMG_20191110_134212.jpg,75,brightness_contrast,11_10_data\patch\IMG_20191110_134212_p75_brightness_contrast.npy,1920,256,2048,384
11_10_data,IMG_20191110_134212.jpg,76,rotate_brightness_hflip,11_10_data\patch\IMG_20191110_134212_p76_rotate_brightness_hflip.npy,2048,256,2176,384
11_10_data,IMG_20191110_134212.jpg,76,rotate_brightness,11_10_data\patch\IMG_20191110_134212_p76_rotate_brightness.npy,2048,256,2176,384
11_10_data,IMG_20191110_134212.jpg,77,rotate_brightness,11_10_data\patch\IMG_20191110_134212_p77_rotate_brightness.npy,2176,256,2304,384
11_10_data,IMG_20191110_134212.jpg,77,rotate_brightness_hflip,11_10_data\patch\IMG_20191110_134212_p77_rotate_brightness_hflip.npy,2176,256,2304,384
11_10_data,IMG_20191110_134212.jpg,78,rotate_hflip,11_10_data\patch\IMG_20191110_134212_p78_rotate_hflip.npy,2304,256,2432,384
11_10_data,IMG_20191110_134212.jpg,78,brightness_hflip,11_10_data\patch\IMG_20191110_134212_p78_brightness_hflip.npy,2304,256,2432,384
11_10_data,IMG_20191110_134212.jpg,79,brightness_hflip,11_10_data\patch\IMG_20191110_134212_p79_brightness_hflip.npy,2432,256,2560,384
11_10_data,IMG_20191110_134212.jpg,79,rotate,11_10_data\patch\IMG_20191110_134212_p79_rotate.npy,2432,256,2560,384
11_10_data,IMG_20191110_134212.jpg,80,rotate_contrast_hflip,11_10_data\patch\IMG_20191110_134212_p80_rotate_contrast_hflip.npy,2560,256,2688,384
11_10_data,IMG_20191110_134212.jpg,80,brightness,11_10_data\patch\IMG_20191110_134212_p80_brightness.npy,2560,256,2688,384
11_10_data,IMG_20191110_134212.jpg,81,rotate_contrast,11_10_data\patch\IMG_20191110_134212_p81_rotate_contrast.npy,2688,256,2816,384
11_10_data,IMG_20191110_134212.jpg,81,contrast,11_10_data\patch\IMG_20191110_134212_p81_contrast.npy,2688,256,2816,384
11_10_data,IMG_20191110_134212.jpg,82,contrast,11_10_data\patch\IMG_20191110_134212_p82_contrast.npy,2816,256,2944,384
11_10_data,IMG_20191110_134212.jpg,82,rotate_brightness_contrast_hflip,11_10_data\patch\IMG_20191110_134212_p82_rotate_brightness_contrast_hflip.npy,2816,256,2944,384
11_10_data,IMG_20191110_134212.jpg,83,rotate_brightness_hflip,11_10_data\patch\IMG_20191110_134212_p83_rotate_brightness_hflip.npy,2944,256,3072,384
11_10_data,IMG_20191110_134212.jpg,83,brightness_hflip,11_10_data\patch\IMG_20191110_134212_p83_brightness_hflip.npy,2944,256,3072,384
11_10_data,IMG_20191110_134212.jpg,84,rotate_contrast_hflip,11_10_data\patch\IMG_20191110_134212_p84_rotate_contrast_hflip.npy,3072,256,3200,384
11_10_data,IMG_20191110_134212.jpg,84,rotate_contrast,11_10_data\patch\IMG_20191110_134212_p84_rotate_contrast.npy,3072,256,3200,384
11_10_data,IMG_20191110_134212.jpg,85,rotate,11_10_data\patch\IMG_20191110_134212_p85_rotate.npy,3200,256,3328,384
11_10_data,IMG_20191110_134212.jpg,85,contrast_hflip,11_10_data\patch\IMG_20191110_134212_p85_contrast_hflip.npy,3200,256,3328,384
11_10_data,IMG_20191110_134212.jpg,86,rotate_contrast_hflip,11_10_data\patch\IMG_20191110_134212_p86_rotate_contrast_hflip.npy,3328,256,3456,384
11_10_data,IMG_20191110_134212.jpg,86,rotate_hflip,11_10_data\patch\IMG_20191110_134212_p86_rotate_hflip.npy,3328,256,3456,384
11_10_data,IMG_20191110_134212.jpg,87,rotate,11_10_data\patch\IMG_20191110_134212_p87_rotate.npy,3456,256,3584,384
11_10_data,IMG_20191110_134212.jpg,87,hflip,11_10_data\patch\IMG_20191110_134212_p87_hflip.npy,3456,256,3584,384
11_10_data,IMG_20191110_134212.jpg,88,brightness_contrast_hflip,11_10_data\patch\IMG_20191110_134212_p88_brightness_contrast_hflip.npy,3584,256,3712,384
11_10_data,IMG_20191110_134212.jpg,88,rotate_hflip,11_10_data\patch\IMG_20191110_134212_p88_rotate_hflip.npy,3584,256,3712,384
11_10_data,IMG_20191110_134212.jpg,89,brightness,11_10_data\patch\IMG_20191110_134212_p89_brightness.npy,3712,256,3840,384
11_10_data,IMG_20191110_134212.jpg,89,rotate_hflip,11_10_data\patch\IMG_20191110_134212_p89_rotate_hflip.npy,3712,256,3840,384
11_10_data,IMG_20191110_134212.jpg,90,rotate_brightness_contrast_hflip,11_10_data\patch\IMG_20191110_134212_p90_rotate_brightness_contrast_hflip.npy,0,384,128,512
11_10_data,IMG_20191110_134212.jpg,90,hflip,11_10_data\patch\IMG_20191110_134212_p90_hflip.npy,0,384,128,512
11_10_data,IMG_20191110_134212.jpg,91,rotate_hflip,11_10_data\patch\IMG_20191110_134212_p91_rotate_hflip.npy,128,384,256,512
11_10_data,IMG_20191110_134212.jpg,91,brightness,11_10_data\patch\IMG_20191110_134212_p91_brightness.npy,128,384,256,512
11_10_data,IMG_20191110_134212.jpg,92,contrast_hflip,11_10_data\patch\IMG_20191110_134212_p92_contrast_hflip.npy,256,384,384,512
11_10_data,IMG_20191110_134212.jpg,92,rotate_brightness_contrast_hflip,11_10_data\patch\IMG_20191110_134212_p92_rotate_brightness_contrast_hflip.npy,256,384,384,512
11_10_data,IMG_20191110_134212.jpg,93,rotate_brightness,11_10_data\patch\IMG_20191110_134212_p93_rotate_brightness.npy,384,384,512,512
11_10_data,IMG_20191110_134212.jpg,93,brightness_contrast_hflip,11_10_data\patch\IMG_20191110_134212_p93_brightness_contrast_hflip.npy,384,384,512,512
11_10_data,IMG_20191110_134212.jpg,94,contrast_hflip,11_10_data\patch\IMG_20191110_134212_p94_contrast_hflip.npy,512,384,640,512
11_10_data,IMG_20191110_134212.jpg,94,rotate_contrast_hflip,11_10_data\patch\IMG_20191110_134212_p94_rotate_contrast_hflip.npy,512,384,640,512
11_10_data,IMG_20191110_134212.jpg,95,brightness,11_10_data\patch\IMG_20191110_134212_p95_brightness.npy,640,384,768,512
11_10_data,IMG_20191110_134212.jpg,95,rotate_brightness,11_10_data\patch\IMG_20191110_134212_p95_rotate_brightness.npy,640,384,768,512
11_10_data,IMG_20191110_134212.jpg,96,rotate_brightness_contrast,11_10_data\patch\IMG_20191110_134212_p96_rotate_brightness_contrast.npy,768,384,896,512
11_10_data,IMG_20191110_134212.jpg,96,contrast,11_10_data\patch\IMG_20191110_134212_p96_contrast.npy,768,384,896,512
11_10_data,IMG_20191110_134212.jpg,97,rotate_brightness_contrast_hflip,11_10_data\patch\IMG_20191110_134212_p97_rotate_brightness_contrast_hflip.npy,896,384,1024,512
11_10_data,IMG_20191110_134212.jpg,97,rotate_hflip,11_10_data\patch\IMG_20191110_134212_p97_rotate_hflip.npy,896,384,1024,512
11_10_data,IMG_20191110_134212.jpg,98,rotate_contrast_hflip,11_10_data\patch\IMG_20191110_134212_p98_rotate_contrast_hflip.npy,1024,384,1152,512
11_10_data,IMG_20191110_134212.jpg,98,brightness_contrast_hflip,11_10_data\patch\IMG_20191110_134212_p98_brightness_contrast_hflip.npy,1024,384,1152,512
11_10_data,IMG_20191110_134212.jpg,99,rotate_brightness,11_10_data\patch\IMG_20191110_134212_p99_rotate_brightness.npy,1152,384,1280,512
11_10_data,IMG_20191110_134212.jpg,99,contrast_hflip,11_10_data\patch\IMG_20191110_134212_p99_contrast_hflip.npy,1152,384,1280,512
11_10_data,IMG_20191110_134212.jpg,100,hflip,11_10_data\patch\IMG_20191110_134212_p100_hflip.npy,1280,384,1408,512
11_10_data,IMG_20191110_134212.jpg,100,rotate_brightness_contrast,11_10_data\patch\IMG_20191110_134212_p100_rotate_brightness_contrast.npy,1280,384,1408,512
11_10_data,IMG_20191110_134212.jpg,101,rotate,11_10_data\patch\IMG_20191110_134212_p101_rotate.npy,1408,384,1536,512
11_10_data,IMG_20191110_134212.jpg,101,rotate_contrast,11_10_data\patch\IMG_20191110_134212_p101_rotate_contrast.npy,1408,384,1536,512
11_10_data,IMG_20191110_134212.jpg,102,rotate_contrast_hflip,11_10_data\patch\IMG_20191110_134212_p102_rotate_contrast_hflip.npy,1536,384,1664,512
11_10_data,IMG_20191110_134212.jpg,102,brightness_contrast,11_10_data\patch\IMG_20191110_134212_p102_brightness_contrast.npy,1536,384,1664,512
11_10_data,IMG_20191110_134212.jpg,103,contrast,11_10_data\patch\IMG_20191110_134212_p103_contrast.npy,1664,384,1792,512
11_10_data,IMG_20191110_134212.jpg,103,rotate_contrast_hflip,11_10_data\patch\IMG_20191110_134212_p103_rotate_contrast_hflip.npy,1664,384,1792,512
11_10_data,IMG_20191110_134212.jpg,104,rotate,11_10_data\patch\IMG_20191110_134212_p104_rotate.npy,1792,384,1920,512
11_10_data,IMG_20191110_134212.jpg,104,brightness_contrast_hflip,11_10_data\patch\IMG_20191110_134212_p104_brightness_contrast_hflip.npy,1792,384,1920,512
11_10_data,IMG_20191110_134212.jpg,105,rotate,11_10_data\patch\IMG_20191110_134212_p105_rotate.npy,1920,384,2048,512
11_10_data,IMG_20191110_134212.jpg,105,rotate_hflip,11_10_data\patch\IMG_20191110_134212_p105_rotate_hflip.npy,1920,384,2048,512
11_10_data,IMG_20191110_134212.jpg,106,rotate_brightness,11_10_data\patch\IMG_20191110_134212_p106_rotate_brightness.npy,2048,384,2176,512
11_10_data,IMG_20191110_134212.jpg,106,brightness_hflip,11_10_data\patch\IMG_20191110_134212_p106_brightness_hflip.npy,2048,384,2176,512
11_10_data,IMG_20191110_134212.jpg,107,brightness_contrast,11_10_data\patch\IMG_20191110_134212_p107_brightness_contrast.npy,2176,384,2304,512
11_10_data,IMG_20191110_134212.jpg,107,rotate,11_10_data\patch\IMG_20191110_134212_p107_rotate.npy,2176,384,2304,512
11_10_data,IMG_20191110_134212.jpg,108,brightness,11_10_data\patch\IMG_20191110_134212_p108_brightness.npy,2304,384,2432,512
11_10_data,IMG_20191110_134212.jpg,108,brightness_contrast,11_10_data\patch\IMG_20191110_134212_p108_brightness_contrast.npy,2304,384,2432,512
11_10_data,IMG_20191110_134212.jpg,109,brightness_contrast_hflip,11_10_data\patch\IMG_20191110_134212_p109_brightness_contrast_hflip.npy,2432,384,2560,512
